cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
40,0.04,2067.664504902139,5100000.0,0.19526856124963562,0.0010000000000000009,0.005121152087158459,0,52,0,1e-08,0.005121152087158459,0.4423977501096154,0.26282160624783046,0.03155569498001924,6.861840951056583e-06,0.2561143471127024,1.4910108314334748e-09,0.0067180910888274175,6.014987136624634e-09,1.553839315433304e-05,0.00023851314176781918,1.2207602460924396e-11,1.629511907805677e-10,1.68326248524808
41,0.041,2067.6135352908173,5100000.0,0.19526374890526546,0.0010000000000000009,0.0051212782997686005,0,52,0,1e-08,0.0051212782997686005,0.44239874656715633,0.2628207172498409,0.03155658809142738,6.864074825191826e-06,0.2561134549269617,1.4899190493265274e-09,0.006718117512196524,6.0105827703617086e-09,1.5531897045448852e-05,0.00023843573693838976,1.2198527933898345e-11,1.628651624735592e-10,1.6832719703241892
42,0.042,2067.562565489137,5100000.0,0.1952589365246781,0.0010000000000000009,0.005121404519549938,0,52,0,1e-08,0.005121404519549938,0.4423997429883601,0.2628198281749238,0.0315574812918979,6.8663095468346835e-06,0.2561125626885138,1.4888280096102194e-09,0.006718143884232004,6.006181398164752e-09,1.5525403309097126e-05,0.00023835835316262548,1.2189459677657728e-11,1.6277917509940889e-10,1.6832814558189049
43,0.043000000000000003,2067.5115954968246,5100000.0,0.1952541241079011,0.000999999999999994,0.005121530746502312,0,52,0,1e-08,0.005121530746502312,0.4424007393734986,0.2628189390230539,0.03155837458141697,6.868545116088649e-06,0.2561116703972699,1.4877377118115053e-09,0.006718170205066616,6.0017830181327925e-09,1.551891194450257e-05,0.00023828099043567426,1.2180397688142941e-11,1.6269322864024693e-10,1.6832909417334347
44,0.044,2067.4606253136044,5100000.0,0.19524931165496076,0.0010000000000000009,0.0051216569806257425,0,52,0,1e-08,0.0051216569806257425,0.44240173572284347,0.26281804979420476,0.03155926795996979,6.8707815330279065e-06,0.25611077805314,1.4866481554574652e-09,0.006718196474832757,5.997387628365324e-09,1.551242295088812e-05,0.00023820364875268247,1.2171341961295427e-11,1.6260732307818085e-10,1.6833004280689956
45,0.045,2067.4096549391916,5100000.0,0.19524449916588432,0.0010000000000000009,0.005121783221920006,0,52,0,1e-08,0.005121783221920006,0.4424027320366644,0.26281716048835085,0.031560161427542754,6.873018797485441e-06,0.256109885656035,1.4855593400753412e-09,0.006718222693662283,5.992995226962186e-09,1.5505936327476834e-05,0.00023812632810878376,1.216229249305851e-11,1.6252145839531995e-10,1.683309914826789
46,0.046,2067.358684373321,5100000.0,0.19523968664069696,0.0010000000000000009,0.005121909470385079,0,52,0,1e-08,0.005121909470385079,0.4424037283152285,0.26281627110546585,0.031561054984121824,6.875256911476868e-06,0.2561089932058672,1.4844712651930835e-09,0.0067182488616867025,5.988605812026222e-09,1.5499452073494367e-05,0.00023804902849913496,1.2153249279380686e-11,1.624356345738164e-10,1.6833194020080127
47,0.047,2067.307713615729,5100000.0,0.19523487407942544,0.0010000000000000009,0.005122035726020859,0,52,0,1e-08,0.005122035726020859,0.4424047245587984,0.2628153816455239,0.03156194862969298,6.877495876862177e-06,0.2561081007025512,1.483383930338954e-09,0.006718274979037024,5.984219381661346e-09,1.549297018816639e-05,0.00023797174991888766,1.2144212316213043e-11,1.6234985159582392e-10,1.683328889613844
48,0.048,2067.2567426661226,5100000.0,0.1952300614820961,0.0010000000000000009,0.005122161988827256,0,52,0,1e-08,0.005122161988827256,0.4424057207676519,0.2628144921085009,0.03156284236424236,6.879735689451517e-06,0.25610720814599147,1.4822973350409016e-09,0.006718301045843746,5.979835933970648e-09,1.5486490670715956e-05,0.000237894492363187,1.2135181599505984e-11,1.6226410944347417e-10,1.6833383776455073
49,0.049,2067.2057715242163,5100000.0,0.19522524884873485,0.0010000000000000009,0.005122288258804191,0,52,0,1e-08,0.005122288258804191,0.4424067169420538,0.2628136024943693,0.03156373618775586,6.881976350411731e-06,0.2561063155361031,1.481211478827443e-09,0.006718327062237011,5.975455467058768e-09,1.5480013520367542e-05,0.00023781725582716265,1.2126157125213125e-11,1.6217840809891644e-10,1.6833478661041992
50,0.05,2067.1548001897922,5100000.0,0.19522043617936644,0.0010000000000000009,0.005122414535951613,0,52,0,1e-08,0.005122414535951613,0.44240771308225746,0.2628127128031024,0.03156463010022048,6.884217865761827e-06,0.25610542287280574,1.480126361228511e-09,0.006718353028346586,5.9710779790363715e-09,1.5473538736352098e-05,0.00023774004030602383,1.2117138889299253e-11,1.6209274754438702e-10,1.6833573549910672
51,0.051000000000000004,2067.103828662552,5100000.0,0.19521562347401913,0.0010000000000000009,0.005122540820269383,0,52,0,1e-08,0.005122540820269383,0.44240870918854025,0.26281182303467604,0.031565524101621875,6.8864602296792566e-06,0.2561045301560038,1.4790419817730925e-09,0.006718378944301626,5.966703468010375e-09,1.5467066317894687e-05,0.00023766284579491748,1.2108126887723372e-11,1.620071277620537e-10,1.6833668443073344
52,0.052000000000000005,2067.0528569422227,5100000.0,0.19521081073271895,0.000999999999999994,0.00512266711175738,0,52,0,1e-08,0.00512266711175738,0.4424097052611623,0.26281093318906446,0.031566418191946576,6.888703443548474e-06,0.2561036373856126,1.477958339990516e-09,0.006718404810230932,5.962331932089145e-09,1.5460596264219793e-05,0.00023758567228898922,1.2099121116446564e-11,1.619215487340808e-10,1.6833763340541683
53,0.053,2067.001885028542,5100000.0,0.19520599795549054,0.0010000000000000009,0.0051227934104156655,0,52,0,1e-08,0.0051227934104156655,0.4424107013003807,0.26281004326624186,0.0315673123711819,6.890947511476777e-06,0.256102744561548,1.4768754354109359e-09,0.0067184306262629825,5.9579633693837115e-09,1.5454128574555758e-05,0.00023750851978339508,1.2090121571436013e-11,1.6183601044268612e-10,1.683385824232725
