generation,individual,pv_error,delay_diff,size_penalty,tau_mismatch,pen_species,reason,keep_count,delta_T,delta_Y,delay_red,fitness
68,22,0.9999076714518208,3.274557560643949,0.5547169811320753,82.6082443744553,0.05174096982763244,,31,64.72600245230751,0.012028839240221828,0.005,-124.49237915131924
68,23,0.8341650261754302,0.5753968253968254,0.3849056603773584,47.57698784308114,0.03796256161305652,,28,1247.8889567172837,0.19251528363662923,0.0018427601021232904,-56.46007166665696
68,24,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",31,0.0,0.0,0.0,-1000000.0
68,25,0.9999944908035354,3.274557560643949,0.3849056603773584,132.12287032295498,0.0519491370222636,,28,2.439701319701271,0.0015146381931062242,0.005,-173.84144394230856
68,26,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",29,0.0,0.0,0.0,-1000000.0
68,27,0.325954078144602,0.04365079365079358,0.5547169811320753,25.797278082575946,0.007809655134713975,,31,1247.8882031120147,0.19251532091579326,0.001220770546242885,-27.357951768356422
68,28,0.9980263873425238,3.274557560643949,0.4981132075471697,68.12684290962717,0.05155169491499509,,30,331.8543119234082,0.05810585459278805,0.005,-109.94870713054415
68,29,0.9997503892013687,3.274557560643949,0.5547169811320753,81.10741082404945,0.05172562612446344,,31,70.8816719354661,0.013107236009428758,0.005,-122.99108144459956
68,30,0.9999714923547415,3.274557560643949,0.5547169811320753,140.90820212666242,0.05196563961996872,,31,1.922749103381875,0.0009408352431205733,0.005,-182.79689412027602
68,31,0.9936029035908835,3.274557560643949,0.5547169811320753,70.26470737331697,0.051429198594642865,,31,178.01966408574071,0.02705791332141741,0.005,-112.13630195766017
68,32,0.9999704625699609,3.274557560643949,0.5547169811320753,140.83961499492497,0.05196574627866475,,31,1.9394475104215871,0.0009351018804887798,0.005,-182.72830809192772
68,33,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",29,0.0,0.0,0.0,-1000000.0
68,34,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-1.14e-06, max|ΔY|=1.05e-10",28,0.0,0.0,0.0,-1000000.0
68,35,1.0,1.0,0.0,0.0,0.0,"no_reaction: dT=-2.66e-06, max|ΔY|=3.08e-10",30,0.0,0.0,0.0,-1000000.0
