z_m,T_C,rho_kg_m3,u_m_s,residence_time_s,Y_N2,X_N2,Y_AR,X_AR,Y_HE,X_HE,Y_H,X_H,Y_O2,X_O2,Y_OH,X_OH,Y_O,X_O,Y_H2,X_H2,Y_H2O,X_H2O,Y_HO2,X_HO2,Y_H2O2,X_H2O2,Y_CO,X_CO,Y_CO2,X_CO2,Y_HCO,X_HCO,Y_CH3,X_CH3,Y_CH4,X_CH4,Y_CH2O,X_CH2O,Y_T-CH2,X_T-CH2,Y_S-CH2,X_S-CH2,Y_C2H4,X_C2H4,Y_CH3O,X_CH3O,Y_C2H5,X_C2H5,Y_C2H6,X_C2H6,Y_CH,X_CH,Y_C2H2,X_C2H2,Y_C2H4OOH,X_C2H4OOH,Y_OC2H3OOH,X_OC2H3OOH,Y_C2H3,X_C2H3,Y_CH2CHO,X_CH2CHO,Y_C2H4O,X_C2H4O,Y_HCCO,X_HCCO,Y_CH2CO,X_CH2CO,Y_C2H,X_C2H,Y_CH2OH,X_CH2OH,Y_CH3OH,X_CH3OH,Y_CH3CHO,X_CH3CHO,Y_CH3CO,X_CH3CO,Y_C2H5OH,X_C2H5OH,Y_CH2CH2OH,X_CH2CH2OH,Y_CH3CHOH,X_CH3CHOH,Y_CH3CH2O,X_CH3CH2O,Y_C3H4,X_C3H4,Y_C3H3,X_C3H3,Y_C3H5,X_C3H5,Y_C3H6,X_C3H6,Y_C3H8,X_C3H8,Y_I-C3H7,X_I-C3H7,Y_N-C3H7,X_N-C3H7,Y_C3H6OOH,X_C3H6OOH,Y_OC3H5OOH,X_OC3H5OOH,Y_C4H10,X_C4H10,Y_PC4H9,X_PC4H9,Y_SC4H9,X_SC4H9,Y_C4H8,X_C4H8,Y_SC4H9O2,X_SC4H9O2,Y_C4H8OOH1-3,X_C4H8OOH1-3,Y_NC4KET13,X_NC4KET13
0.809,1185.790364920916,5.390974223540193,0.2567845658304311,3.1135150078873126,0.008545574680572633,0.0039104277449548835,1.0000000000001793e-30,3.2087902724985474e-31,5.355096776096744e-30,1.7150746654671339e-29,8.099713283657056e-08,1.030071164409845e-06,4.251455680727256e-15,1.7032285886909835e-15,1.0565702426002108e-08,7.963954668714166e-09,1.6252495830769733e-14,1.3022229379943942e-14,0.0750072685086289,0.47694789745076493,0.18057230048657308,0.12849167204713666,3.1820346989586124e-17,1.2358624354703324e-17,1.6121575636351006e-14,6.075861896326728e-15,0.45426317048251846,0.2078990644120165,0.07952639605677583,0.023164765994792988,4.7169591001706073e-08,2.0837842457512906e-08,8.06865356499168e-06,6.879482221526309e-06,0.1978509988520737,0.15809232252568495,5.42784177296096e-06,2.3173296309042974e-06,1.2755874728126525e-11,1.1657450085231083e-11,2.72239569283579e-13,2.487966727323173e-13,0.0011295944505354688,0.000516161815803803,1.9349854546452224e-12,7.992783787021064e-13,1.7087415956817336e-07,7.537182119156514e-08,0.0003510777174220243,0.00014966765495163153,7.799434046617719e-17,7.679688045057751e-17,0.00010008095595859073,4.927219824023292e-05,3.403946628774345e-23,7.146346309842937e-24,1.6697757205089058e-24,2.8145652991338673e-25,1.0390439692406939e-08,4.924804538150891e-09,2.1912069431583512e-10,6.525575207184332e-11,0.0026248476618723044,0.0007638124452046073,4.379896817330578e-11,1.3684567100458405e-11,3.2028505018438496e-06,9.767042310501288e-07,3.0104209147034107e-13,1.5417873888199316e-13,2.7284358488042143e-10,1.1270264468343416e-10,9.07977309860518e-07,3.6325658492976666e-07,6.457719516522209e-07,1.8791515431573656e-07,1.9550413901475385e-09,5.822256845433884e-10,9.889810359058927e-08,2.7519294421760158e-08,2.06918570493718e-11,5.886494736727361e-12,5.673745038419086e-12,1.6140876203859573e-12,1.5448365271378713e-14,4.394807128428976e-15,1.148904445537342e-06,3.6760116481805195e-07,2.5905816624826134e-08,8.502693445105848e-09,5.1594372679416375e-08,1.610289745262189e-08,7.2888110300587536e-06,2.2203874051390696e-06,1.4149888613278944e-06,4.113410881288548e-07,9.23181613557742e-10,2.746495217903779e-10,8.194440111071278e-10,2.437872488786141e-10,4.058419744752617e-25,6.928677148602318e-26,9.044060441757058e-27,1.2870719844104896e-27,4.048043172470068e-09,8.927867939254487e-10,1.843776498186875e-12,4.138172649994655e-13,5.4860437758784635e-12,1.231287866633426e-12,7.962182696235666e-08,1.8191372471343316e-08,5.6578726590628756e-27,8.13889314495765e-28,2.917505830675489e-28,4.1968544780913615e-29,1.2183226189653432e-27,1.5001988727879054e-28
0.81,1185.7368676965311,5.391122941890912,0.2567774822269719,3.117409430370652,0.008545574680572638,0.003910392226482198,1.0000000000001798e-30,3.208761127009337e-31,5.355096776096748e-30,1.715059087418738e-29,8.094381832854383e-08,1.0293837936592671e-06,4.244612257359026e-15,1.7004715141102875e-15,1.0556008343268516e-08,7.956575431698671e-09,1.6226805525301358e-14,1.3001527059600364e-14,0.07500950637860695,0.47695779511609104,0.18056436195877715,0.12848485610757543,3.1768457308806707e-17,1.2338358981874735e-17,1.610226681831334e-14,6.0685297128885405e-15,0.4542718189903666,0.207901134120601,0.07952929961848265,0.023165401342241564,4.714963571155145e-08,2.0828837731900267e-08,8.06286522899995e-06,6.8744845383376684e-06,0.19784624786087207,0.15808709033819876,5.427998678174041e-06,2.317375570110547e-06,1.2737022733398984e-11,1.1640115731512535e-11,2.718070860872181e-13,2.483991749817741e-13,0.0011287496819771424,0.0005157711187744622,1.9338352663397448e-12,7.98796018480862e-13,1.707157104406413e-07,7.53012460274343e-08,0.0003509734851111033,0.00014962186073039598,7.783053680732353e-17,7.663489561419842e-17,9.994755955994812e-05,4.920607712582151e-05,3.396027603937712e-23,7.129656115336932e-24,1.668584659018262e-24,2.812532105556661e-25,1.0374682196004168e-08,4.917291220799903e-09,2.1896370549141983e-10,6.520840735264528e-11,0.0026248476618544844,0.0007638055074797546,4.374689710124385e-11,1.3668173844565193e-11,3.2010827326235117e-06,9.761562860799128e-07,3.0032871111530254e-13,1.5381198396875545e-13,2.726244727326603e-10,1.1261111385742738e-10,9.07498600062437e-07,3.630617686669806e-07,6.457045040386217e-07,1.8789382087063159e-07,1.9539418116389843e-09,5.8189293659772e-10,9.883378661977603e-08,2.7501147845617664e-08,2.0664829429314262e-11,5.878752423811182e-12,5.667944785678831e-12,1.6124228976006152e-12,1.542900187298523e-14,4.389258690378122e-15,1.1471557230518833e-06,3.6703831323010783e-07,2.5853434944844304e-08,8.485423886048895e-09,5.151948769266623e-08,1.6079379371352866e-08,7.281807991346135e-06,2.218233923999145e-06,1.4142148923287508e-06,4.111123590744675e-07,9.221291385250296e-10,2.743339152557696e-10,8.184781383827579e-10,2.4349768689984947e-10,4.048136792770194e-25,6.911058956934273e-26,9.035070358590413e-27,1.2857809151291535e-27,4.0448045124897875e-09,8.920644120617519e-10,1.8411312405177012e-12,4.132198099553013e-13,5.478391208976471e-12,1.2295591560314333e-12,7.952526833317575e-08,1.816914647860427e-08,5.643304373498394e-27,8.117862819280122e-28,2.909359790317688e-28,4.1850983230038765e-29,1.215907697587775e-27,1.4972116257078189e-28
0.811,1185.6834107394316,5.391271614002683,0.2567704012165403,3.1213039602512853,0.008545574680572637,0.003910356774495754,1.0000000000001798e-30,3.2087320360769233e-31,5.355096776096746e-30,1.7150435385305455e-29,8.089057333501415e-08,1.0286973367422506e-06,4.237784967418969e-15,1.697720981495881e-15,1.054633020360498e-08,7.949208479534942e-09,1.6201174068395357e-14,1.2980872485152921e-14,0.07501174037956067,0.4769676760311325,0.1805564354812464,0.12847805102966786,3.1716690773961516e-17,1.2318142012062227e-17,1.6082995841080016e-14,6.061212025797246e-15,0.4542804474925912,0.2079031981365277,0.0795322041758512,0.023166037358224017,4.712970038493481e-08,2.081984233944107e-08,8.057085276834948e-06,6.8694942096768535e-06,0.1978415059315996,0.15808186814825823,5.428155339676561e-06,2.3174214434556766e-06,1.2718211975359408e-11,1.1622819573447462e-11,2.713755957753091e-13,2.4800259599731153e-13,0.0011279062372255403,0.0005153810424152811,1.932686895489188e-12,7.983144311805783e-13,1.7055753174127504e-07,7.523079269454574e-08,0.000350869384525783,0.00014957612601436808,7.766719111381465e-17,7.647336593397727e-17,9.981444397152914e-05,4.914009628689605e-05,3.388133105839524e-23,7.113017835014171e-24,1.6673952549743786e-24,2.8105017899691943e-25,1.0358960463636453e-08,4.9097950735404e-09,2.1880695513886902e-10,6.516113560804469e-11,0.0026248476618367053,0.0007637985827414781,4.3694925168246823e-11,1.365181209081972e-11,3.1993174798073245e-06,9.756091348500612e-07,2.99617544706793e-13,1.5344637215395678e-13,2.7240576166049325e-10,1.1251975225674904e-10,9.070206707019207e-07,3.6286727427880606e-07,6.456371283177639e-07,1.8787251189629782e-07,1.9528436316706475e-09,5.815606209767727e-10,9.876957003872646e-08,2.748302999572659e-08,2.0637858764201886e-11,5.871026552850374e-12,5.662155656355676e-12,1.610761396550418e-12,1.5409679368204837e-14,4.383722060283219e-15,1.1454110617765112e-06,3.6647677743047706e-07,2.5801199780594784e-08,8.468202871169723e-09,5.144477122909027e-08,1.6055914583739817e-08,7.274817639090667e-06,2.216084383892451e-06,1.4134420762525048e-06,4.1088397624515633e-07,9.210787188609068e-10,2.740189305359561e-10,8.175141855740163e-10,2.4320870544702464e-10,4.037887984204286e-25,6.893499491170389e-26,9.026096501401932e-27,1.2844922000270453e-27,4.041571459069522e-09,8.913432948205345e-10,1.838491959942154e-12,4.126237141867611e-13,5.470755684212296e-12,1.2278343223753005e-12,7.942891022628482e-08,1.8146967008103663e-08,5.628785379164322e-27,8.096903916493388e-28,2.9012429827079397e-28,4.173384502514907e-29,1.2134995143728038e-27,1.4942327550345094e-28
0.812,1185.6299939366218,5.3914202400235425,0.25676332279168973,3.1251985974959173,0.008545574680572638,0.003910321388812649,1.00000000000018e-30,3.2087029995512177e-31,5.3550967760967474e-30,1.7150280187223375e-29,8.08373977054209e-08,1.0280117916374427e-06,4.2309737751046356e-15,1.6949769761103e-15,1.0536667964590382e-08,7.941853779178276e-09,1.6175601272915493e-14,1.2960265503727527e-14,0.07501397052210955,0.4769775402424964,0.18054852102229318,0.128471256784336,3.1665046993595164e-17,1.2297973290331968e-17,1.6063762598310617e-14,6.0539087939350946e-15,0.45428905604309455,0.20790525647519043,0.07953510972524656,0.02316667404063321,4.710978499328561e-08,2.0810856265851694e-08,8.051313688182493e-06,6.8645112174572144e-06,0.1978367730369172,0.15807665592623435,5.428311758206696e-06,2.3174672511526706e-06,1.269944232759505e-11,1.1605561493067127e-11,2.7094509518685374e-13,2.476069328338325e-13,0.0011270641148899564,0.0005149915860306017,1.9315403376736238e-12,7.978336148936463e-13,1.7039962309662203e-07,7.51604610178569e-08,0.00035076541596914916,0.0001495304509219672,7.750430173197672e-17,7.631228975763571e-17,9.968160848569339e-05,4.9074255365679684e-05,3.380263057510929e-23,7.096431304710549e-24,1.6662075054032734e-24,2.808474347049058e-25,1.0343274400171686e-08,4.902316050212969e-09,2.1865044270345388e-10,6.511393666548526e-11,0.0026248476618189556,0.0007637916709540478,4.364305208247041e-11,1.363548174573199e-11,3.197554736462548e-06,9.75062775152565e-07,2.9890858387513197e-13,1.530818990946034e-13,2.7218745063397105e-10,1.1242855944159996e-10,9.065435200583388e-07,3.626731010416759e-07,6.455698246570602e-07,1.8785122743109388e-07,1.9517468472814674e-09,5.81228736743548e-10,9.87054537682139e-08,2.7464940847086104e-08,2.0610944919486827e-11,5.8633170844630165e-12,5.656377627676072e-12,1.6091031105115027e-12,1.5390397656415727e-14,4.378197208718206e-15,1.1436704499860514e-06,3.65916553586768e-07,2.574911060634864e-08,8.451030225342874e-09,5.137022284324532e-08,1.6032502947391253e-08,7.26783995063021e-06,2.21393877759833e-06,1.4126704135095144e-06,4.1065593972042697e-07,9.200303506382118e-10,2.737045664172522e-10,8.165521486732384e-10,2.429203032863533e-10,4.027673200245965e-25,6.875998545681893e-26,9.017138829932442e-27,1.2832058331870187e-27,4.038344012113045e-09,8.906234420689142e-10,1.8358586446080945e-12,4.12028974947849e-13,5.463137158075357e-12,1.2261133556509817e-12,7.933275222185822e-08,1.8124833960708857e-08,5.6143154998051065e-27,8.07601617968781e-28,2.893155300027492e-28,4.161712859596625e-29,1.2110980467168376e-27,1.491262232488805e-28
0.8130000000000001,1185.5766171903838,5.391568820060285,0.2567562469469388,3.1290933420713305,0.008545574680572628,0.0039102860692609666,1.0000000000001782e-30,3.2086740172911516e-31,5.355096776096742e-30,1.715012527918713e-29,8.078429122098133e-08,1.0273271554590904e-06,4.2241785976456275e-15,1.692239464406795e-15,1.0527021575591059e-08,7.934511291420015e-09,1.6150086926770565e-14,1.2939705942506242e-14,0.07501619681606311,0.47698738779297317,0.1805406185489842,0.1284644733419796,3.1613525494387724e-17,1.2277852630004753e-17,1.6044566955710186e-14,6.0466199656705425e-15,0.4542976446939061,0.2079073091517083,0.0795380162660263,0.023167311388298716,4.70898894650728e-08,2.080187947793231e-08,8.045550436348802e-06,6.859535538174498e-06,0.19783204915754626,0.1580714536493854,5.428467934141881e-06,2.3175129932669893e-06,1.2680713643629619e-11,1.1588341354111428e-11,2.705155807436279e-13,2.4721218216592154e-13,0.0011262233083729463,0.0005146027465472668,1.9303955860155168e-12,7.973535666998112e-13,1.702419832186759e-07,7.509025041917653e-08,0.00035066157833689855,0.0001494848349720814,7.73418668261614e-17,7.615166525407022e-17,9.95490519433286e-05,4.9008553782310206e-05,3.372417326846583e-23,7.079896244545065e-24,1.665021404105658e-24,2.806449766046217e-25,1.0327623854599349e-08,4.894854078192717e-09,2.1849416733133714e-10,6.506681026354231e-11,0.0026248476618012284,0.000763784772083883,4.359127752344125e-11,1.361918270691524e-11,3.1957944947786275e-06,9.745172045147335e-07,2.9820181870823063e-13,1.5271855965855347e-13,2.71969538140095e-10,1.1233753477302137e-10,9.060671452945036e-07,3.624792477864476e-07,6.455025924547317e-07,1.878299672900896e-07,1.9506514538745757e-09,5.808972824756788e-10,9.864143727133116e-08,2.7446880247430423e-08,2.0584087647423026e-11,5.855623947086246e-12,5.650610649931334e-12,1.6074480251030634e-12,1.537115656267077e-14,4.372684085128989e-15,1.1419338708649586e-06,3.6535763623934243e-07,2.5697166808763147e-08,8.433905744725773e-09,5.129584181356341e-08,1.6009144233798442e-08,7.260874868005967e-06,2.2117970871513706e-06,1.4118998965745876e-06,4.1042824727420854e-07,9.189840243856227e-10,2.733908200375586e-10,8.155920191095333e-10,2.426324778273609e-10,4.01749225496263e-25,6.858555800284085e-26,9.008197282360848e-27,1.28192180562782e-27,4.035122135331097e-09,8.899048456947688e-10,1.8332312642320518e-12,4.11435585357491e-13,5.455535555792735e-12,1.2243962388326721e-12,7.923679338145306e-08,1.810274711886505e-08,5.599894464584438e-27,8.055199215946463e-28,2.885096574743991e-28,4.1500831513495735e-29,1.208703264388557e-27,1.4883000204059544e-28
0.8140000000000001,1185.5232803892177,5.3917173542579855,0.256749173674985,3.1329881939444113,0.008545574680572616,0.003910250815659556,1.0000000000001772e-30,3.208645089148082e-31,5.355096776096731e-30,1.7149970660402195e-29,8.073125372945014e-08,1.0266434261654658e-06,4.217399409064388e-15,1.6895084355884098e-15,1.0517390994184257e-08,7.92718098322536e-09,1.6124630843459623e-14,1.29191936491582e-14,0.07501841927194779,0.47699721872877726,0.18053272802966813,0.1284577006736097,3.1562125895553555e-17,1.2257779880324934e-17,1.6025408806665274e-14,6.039345499794375e-15,0.45430621349826344,0.20790935618125908,0.0795409237950342,0.02316794939926302,4.707001377011011e-08,2.079291196070131e-08,8.039795500913928e-06,6.854567153659606e-06,0.19782733426667662,0.1580662612885802,5.42862386821902e-06,2.317558670012049e-06,1.2662025797332675e-11,1.1571159038897561e-11,2.700870492957132e-13,2.468183410592646e-13,0.001125383816074444,0.0005142145231745613,1.929252636078139e-12,7.968742846853668e-13,1.700846116983918e-07,7.502016070786932e-08,0.00035055787187024,0.00014943927825685407,7.717988475118565e-17,7.599149077966912e-17,9.941677362391624e-05,4.894299117277591e-05,3.364595844391043e-23,7.063412506161225e-24,1.6638369479991054e-24,2.8044280414585433e-25,1.0312008730288154e-08,4.8874091106220156e-09,2.1833812845968854e-10,6.501975622732198e-11,0.0026248476617835247,0.0007637778860955996,4.353960120058892e-11,1.3602914881302608e-11,3.194036747840933e-06,9.739724207350294e-07,2.974972408576564e-13,1.5235634951445675e-13,2.717520231526239e-10,1.1224667781289873e-10,9.055915447427715e-07,3.6228571381110897e-07,6.454354318440952e-07,1.8780873150182055e-07,1.9495574484420624e-09,5.805662572227562e-10,9.857752045008507e-08,2.742884816656653e-08,2.0557286809864758e-11,5.847947100326993e-12,5.6448546994083256e-12,1.6057961333365902e-12,1.535195598412504e-14,4.367182659466057e-15,1.1402013125803866e-06,3.648000215223055e-07,2.5645367863590036e-08,8.416829254711935e-09,5.122162768697841e-08,1.598583829822955e-08,7.2539223672524595e-06,2.209659304937238e-06,1.4111305255189068e-06,4.102008988877995e-07,9.179397359756553e-10,2.730776901240861e-10,8.146337927173604e-10,2.4234522778974693e-10,4.0073450389228477e-25,6.841171065396071e-26,8.999271817886727e-27,1.2806401113572859e-27,4.031905827100193e-09,8.891875052295257e-10,1.830609806293207e-12,4.1084354252059627e-13,5.447950832929873e-12,1.222682961701803e-12,7.914103326707437e-08,1.8080706379324165e-08,5.585522110412947e-27,8.034452787346086e-28,2.8770667053398155e-28,4.1384952298378995e-29,1.2063151446930152e-27,1.4853460903999945e-28
0.8150000000000001,1185.4699834286907,5.391865842743175,0.25674210296941025,3.1368831530821386,0.008545574680572621,0.003910215627832729,1.0000000000001779e-30,3.2086162149778384e-31,5.355096776096735e-30,1.7149816330098046e-29,8.067828504814794e-08,1.0259606013295358e-06,4.21063613884429e-15,1.6867838610196862e-15,1.0507776174356971e-08,7.91986281886825e-09,1.6099232825724872e-14,1.289872846276604e-14,0.07502063789986727,0.4770070330940932,0.18052484943247513,0.12845093875026375,3.151084775894804e-17,1.2237754868291461e-17,1.6006288032270427e-14,6.0320853504776906e-15,0.4543147625088004,0.20791139757903201,0.07954383230985199,0.02316858807181579,4.705015785895248e-08,2.0783953690701732e-08,8.034048858631015e-06,6.84960604334511e-06,0.1978226283412051,0.1580610788178722,5.428779560972456e-06,2.317604281517992e-06,1.2643378653847506e-11,1.1554014421795546e-11,2.696594975131292e-13,2.4642540641561123e-13,0.0011245456340554492,0.0005138269140539414,1.9281114822300707e-12,7.963957664444866e-13,1.6992750771608877e-07,7.495019151231596e-08,0.00035045429617674165,0.0001493937805985351,7.701835378428357e-17,7.583176461467216e-17,9.928477260555315e-05,4.887756707403111e-05,3.356798497613311e-23,7.046979850796649e-24,1.66265413254717e-24,2.8024091653379055e-25,1.0296428905702166e-08,4.879981088851234e-09,2.1818232539251362e-10,6.497277434238781e-11,0.002624847661765862,0.0007637710129548843,4.348802281117719e-11,1.3586678172054685e-11,3.192281488359062e-06,9.734284214989415e-07,2.967948413044273e-13,1.5199526398810656e-13,2.715349043993005e-10,1.1215598802170687e-10,9.051167160602947e-07,3.620924981441282e-07,6.453683426126514e-07,1.8778751999446426e-07,1.948464827247794e-09,5.802356598184576e-10,9.85137030008627e-08,2.741084451713432e-08,2.0530542218093705e-11,5.8402864894185e-12,5.639109740331674e-12,1.6041474247953553e-12,1.5332795784712438e-14,4.3616928922388515e-15,1.1384727610395765e-06,3.642437048476025e-07,2.5593713208601648e-08,8.399800568256023e-09,5.114757988732018e-08,1.5962584957570332e-08,7.246982408581824e-06,2.2075254185260207e-06,1.4103622968431335e-06,4.0997389350524133e-07,9.16897478795662e-10,2.727651746652851e-10,8.136774632878419e-10,2.4205855128583685e-10,3.9972313905105643e-25,6.82384406237568e-26,8.990362386062472e-27,1.2793607430128873e-27,4.028695069511203e-09,8.884714166145535e-10,1.8279942500064238e-12,4.1025284168824856e-13,5.440382931097633e-12,1.2209735109107722e-12,7.904547120845593e-08,1.8058711585810974e-08,5.571198201059226e-27,8.013776550784322e-28,2.869065548232457e-28,4.1269488866357437e-29,1.2039336615573718e-27,1.4824004099302244e-28
0.8160000000000001,1185.4167262114634,5.392014285623409,0.2567350348247015,3.140778219451568,0.008545574680572616,0.0039101805056099784,1.0000000000001768e-30,3.208587394640508e-31,5.355096776096733e-30,1.7149662287526845e-29,8.062538496413194e-08,1.0252786781410773e-06,4.2038887191428285e-15,1.684065713140801e-15,1.0498177066501628e-08,7.912556759927651e-09,1.6073892665621768e-14,1.2878310213881433e-14,0.07502285270957146,0.4770168309314833,0.18051698272480368,0.12844418754263215,3.1459690632443437e-17,1.2217777415503493e-17,1.5987204501340062e-14,6.024839467276118e-15,0.45432329177689906,0.20791343335991777,0.0795467418099424,0.023169227404825292,4.703032166289318e-08,2.0775004635998898e-08,8.028310483434147e-06,6.844652184271563e-06,0.19781793136167458,0.15805590621444046,5.428935012811762e-06,2.3176498278647453e-06,1.2624772069666365e-11,1.1536907369296424e-11,2.692329218875399e-13,2.4603337497432165e-13,0.0011237087560468802,0.000513439916263089,1.926972117846243e-12,7.959180091622293e-13,1.697706700435171e-07,7.488034228082777e-08,0.0003503508502304983,0.0001493483415495542,7.68572721262098e-17,7.567248496425387e-17,9.915304776662169e-05,4.8812280924818983e-05,3.349025168228848e-23,7.030598027636489e-24,1.6614729517829122e-24,2.8003931273297314e-25,1.0280884234616717e-08,4.872569942541228e-09,2.1802675730098102e-10,6.49258643548553e-11,0.0026248476617482205,0.000763764152628429,4.343654204029347e-11,1.357047247855536e-11,3.1905287086637674e-06,9.728852043779854e-07,2.9609461036939185e-13,1.5163529806775717e-13,2.713181804245875e-10,1.1206546478441938e-10,9.046426565807611e-07,3.618995996851533e-07,6.45301324201214e-07,1.8776633259557867e-07,1.947373585825915e-09,5.799054888800688e-10,9.844998441499095e-08,2.73928691547629e-08,2.0503853633142576e-11,5.8326420453125816e-12,5.633375724936093e-12,1.6025018856550199e-12,1.5313675795448523e-14,4.356214734602011e-15,1.1367481999110291e-06,3.636886809117962e-07,2.5542202244151073e-08,8.382819486057528e-09,5.107369771637063e-08,1.5939383990654154e-08,7.24005493646888e-06,2.205395410698192e-06,1.4095952034869951e-06,4.097472290361229e-07,9.158572437646396e-10,2.724532709158589e-10,8.127230225821096e-10,2.4177244582456224e-10,3.987151141056677e-25,6.806574500568173e-26,8.981468926935889e-27,1.2780836918819873e-27,4.025489828450237e-09,8.877565722190977e-10,1.82538456639357e-12,4.096634762737641e-13,5.432831778065313e-12,1.219267870008354e-12,7.895010630469428e-08,1.803676252939738e-08,5.5569224900500834e-27,7.993170148460479e-28,2.8610929492844295e-28,4.115443898153948e-29,1.2015587855843434e-27,1.479462942367079e-28
0.8170000000000001,1185.363508623218,5.392162683053413,0.25672796923310137,3.144673393019868,0.008545574680572612,0.0039101454488094526,1.0000000000001766e-30,3.208558627986872e-31,5.355096776096729e-30,1.7149508531891e-29,8.057255334578775e-08,1.0245976548214026e-06,4.1971571274558655e-15,1.6813539825513898e-15,1.0488593631027884e-08,7.905262775513348e-09,1.6048610186251183e-14,1.2857938757906064e-14,0.07502506371166377,0.47702661228754356,0.18050912787584755,0.1284374470223122,3.14086541544647e-17,1.2197847378706256e-17,1.596815811644087e-14,6.0176078124518065e-15,0.4543318013557951,0.20791546353904827,0.07954965229111743,0.023169867396029036,4.701050516390163e-08,2.0766064786986602e-08,8.022580356923027e-06,6.839705559997387e-06,0.19781324329940855,0.1580507434476404,5.429090224548661e-06,2.3176953092971558e-06,1.2606205925988439e-11,1.1519837770446938e-11,2.688073194299268e-13,2.4564224394887977e-13,0.0011228731818929297,0.000513053529671651,1.9258345391861898e-12,7.954410112130443e-13,1.6961409852688113e-07,7.481061293544465e-08,0.00035024753465588644,0.00014930296136541574,7.669663820771252e-17,7.55136502599513e-17,9.902159851991845e-05,4.874713242687154e-05,3.341275795286186e-23,7.014266906220431e-24,1.6602934035427884e-24,2.798379923482824e-25,1.0265374637045363e-08,4.865175632737142e-09,2.1787142371183283e-10,6.48790261165602e-11,0.0026248476617306135,0.000763757305080716,4.33851586093463e-11,1.355429771150593e-11,3.188778402175455e-06,9.723427672733683e-07,2.953965402635235e-13,1.5127644770953379e-13,2.7110185033642205e-10,1.1197510771847379e-10,9.041693648935982e-07,3.617070178352337e-07,6.452343769527367e-07,1.8774516939468506e-07,1.946283721656398e-09,5.795757436027778e-10,9.838636472099645e-08,2.7374922084482702e-08,2.047722094974048e-11,5.825013736981193e-12,5.627652637196922e-12,1.600859511116716e-12,1.52945959352414e-14,4.3507481627035426e-15,1.1350276189252693e-06,3.6313494635026024e-07,2.5490834478267297e-08,8.365885844144768e-09,5.099998080297873e-08,1.591623527835733e-08,7.2331399369130645e-06,2.203269276877899e-06,1.408829247692307e-06,4.0952090609293633e-07,9.148190283249413e-10,2.7214197807051135e-10,8.117704677385264e-10,2.4148691051397513e-10,3.977104192039466e-25,6.789362209067626e-26,8.972591406161809e-27,1.2768089528929018e-27,4.0222901121986105e-09,8.870429737598347e-10,1.8227807481359187e-12,4.090754445506258e-13,5.4252973385750795e-12,1.2175660308386347e-12,7.885493826552523e-08,1.801485914062269e-08,5.5426948300114e-27,7.9726333651185e-28,2.85314881859948e-28,4.103980133210376e-29,1.1991904965201456e-27,1.4765336623374991e-28
0.8180000000000001,1185.3103305678778,5.3923110351385795,0.2567209061892028,3.1485686737542813,0.008545574680572605,0.003910110457262372,1.0000000000001752e-30,3.2085299148784285e-31,5.355096776096727e-30,1.7149355062450275e-29,8.051978997930902e-08,1.02391752855034e-06,4.190441281093187e-15,1.6786486357482293e-15,1.0479025818440317e-08,7.89798082729975e-09,1.602338518063498e-14,1.2837613926199367e-14,0.07502727091577695,0.4770363772042862,0.18050128485332814,0.12843071716028578,3.135773786148102e-17,1.217796457510402e-17,1.5949148746514602e-14,6.0103903356196125e-15,0.4543402912965806,0.2079174881312679,0.07955256375267147,0.023170508044256216,4.6990708292215196e-08,2.0757134111279316e-08,8.01685845300643e-06,6.834766147549147e-06,0.19780856413539405,0.15804559049507935,5.429245196555457e-06,2.317740725880197e-06,1.2587680079842892e-11,1.1502805492256155e-11,2.683826866482744e-13,2.452520100942035e-13,0.0011220389051851917,0.0005126677512942636,1.924698739536027e-12,7.949647697461368e-13,1.6945779191463162e-07,7.474100291430873e-08,0.00035014434838322503,0.0001492576395799938,7.653645024029613e-17,7.535525871782263e-17,9.88904237372876e-05,4.868212101581773e-05,3.333550248894806e-23,6.997986211403296e-24,1.6591154817836586e-24,2.7963695433172204e-25,1.0249899966040322e-08,4.857798088769365e-09,2.1771632379224635e-10,6.483225937250341e-11,0.002624847661713028,0.0007637504702787746,4.333387220507903e-11,1.353815377083221e-11,3.187030561258579e-06,9.718011077678106e-07,2.947006213505853e-13,1.5091870792441507e-13,2.7088591265680317e-10,1.1188491619971615e-10,9.036968382151366e-07,3.6151475144742106e-07,6.451675002842802e-07,1.8772403021252819e-07,1.9451952302487976e-09,5.792464225970813e-10,9.832284339761133e-08,2.735700315844853e-08,2.0450643926907993e-11,5.817401494816107e-12,5.621940428777031e-12,1.5992202871960817e-12,1.5275556033876705e-14,4.34529312735715e-15,1.1333110017155692e-06,3.6258249584922243e-07,2.543960931406094e-08,8.348999444154586e-09,5.092642844518097e-08,1.5893138598382872e-08,7.226237353572139e-06,2.2011469996000944e-06,1.4080644221646723e-06,4.092949225176161e-07,9.137828232713261e-10,2.718312933474803e-10,8.108197904229372e-10,2.412019428351145e-10,3.9670903610852723e-25,6.772206873862332e-26,8.963729763489408e-27,1.275536517292483e-27,4.01909588560118e-09,8.863306133775578e-10,1.8201827658430856e-12,4.0848873984062143e-13,5.417779539909284e-12,1.2158679768439433e-12,7.875996617907492e-08,1.7993001208088365e-08,5.528514955499832e-27,7.952165815717585e-28,2.845232992499298e-28,4.092557354520021e-29,1.1968287649755717e-27,1.4736125332274875e-28
