cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
42,0.042,2067.8562441897975,5100000.0,0.19526346636944666,0.0010000000000000009,0.005121285709985087,0,52,0,1e-08,0.005121285709985087,0.44230171700137383,0.2628071849349784,0.03156833200075235,6.846183793731976e-06,0.2562114108194674,1.4968392805635828e-09,0.006718127389089044,6.035011725103533e-09,1.5570171328647855e-05,0.00023877962728287216,1.2254585290017725e-11,1.6342879894509127e-10,1.682989439998775
43,0.043000000000000003,2067.8052891042635,5100000.0,0.19525865322575883,0.000999999999999994,0.005121411950146916,0,52,0,1e-08,0.005121411950146916,0.44230269994640997,0.26280629687911766,0.03156922646762756,6.848410833367895e-06,0.2562105227839947,1.495743876490711e-09,0.0067181468676436006,6.0305950136197954e-09,1.5563665466810197e-05,0.00023870216869501342,1.2245481025027607e-11,1.6334256875724553e-10,1.6829988672221763
44,0.044,2067.754333785274,5100000.0,0.19525384004915358,0.0010000000000000009,0.0051215381973960614,0,52,0,1e-08,0.0051215381973960614,0.44230368289120614,0.2628054087437947,0.03157012102031091,6.850638716158978e-06,0.25620963468443775,1.494649215526845e-09,0.006718166313234262,6.026181298530143e-09,1.5557161972920845e-05,0.0002386247311104748,1.2236383037471731e-11,1.6325637947345295e-10,1.6830082950172527
45,0.045,2067.703378232741,5100000.0,0.19524902683964387,0.0010000000000000009,0.005121664451732664,0,52,0,1e-08,0.005121664451732664,0.4423046658358992,0.26280452052898945,0.03157101565879956,6.852867450007628e-06,0.256208746520755,1.4935552972055793e-09,0.0067181857259330565,6.021770577956047e-09,1.5550660846237055e-05,0.00023854731452466332,1.2227291323341692e-11,1.631702310763165e-10,1.6830177233846686
46,0.046,2067.652422446519,5100000.0,0.1952442135972474,0.0010000000000000009,0.005121790713156885,0,52,0,1e-08,0.005121790713156885,0.4423056487806458,0.2628036322346866,0.03157191038308984,6.855097031930003e-06,0.2562078582928885,1.4924621210597753e-09,0.0067182051058115285,6.017362850017273e-09,1.5544162086011156e-05,0.00023846991893294674,1.2218205878623985e-11,1.6308412354840322e-10,1.683027152325132
47,0.047,2067.601466426451,5100000.0,0.1952394003219796,0.0010000000000000009,0.005121916981668906,0,52,0,1e-08,0.005121916981668906,0.44230663172559875,0.2628027438608695,0.031572805193177865,6.857327461630651e-06,0.2562069700007874,1.4913696866221977e-09,0.00671822445294115,6.012958112832807e-09,1.5537665691493784e-05,0.00023839254433066936,1.2209126699305725e-11,1.6299805687224453e-10,1.6830365818393451
48,0.048,2067.5505101724375,5100000.0,0.1952345870138535,0.0010000000000000009,0.005122043257268973,0,52,0,1e-08,0.005122043257268973,0.44230761467090396,0.26280185540751755,0.031573700089061046,6.859558742589827e-06,0.25620608164440273,1.490277993427214e-09,0.0067182437673932146,6.008556364527524e-09,1.5531171661942505e-05,0.00023831519071324236,1.2200053781385867e-11,1.629120310304851e-10,1.6830460119280102
49,0.049,2067.499553684314,5100000.0,0.1952297736728873,0.0010000000000000009,0.005122169539957197,0,52,0,1e-08,0.005122169539957197,0.4423085976167172,0.262800966874615,0.03157459507073551,6.86179087123776e-06,0.2562051932236804,1.4891870410081263e-09,0.0067182630492386595,6.004157603222913e-09,1.5524679996608666e-05,0.00023823785807601124,1.2190987120855469e-11,1.6282604600566784e-10,1.6830554425918345
50,0.05,2067.4485969619727,5100000.0,0.19522496029909436,0.0010000000000000009,0.005122295829733816,0,52,0,1e-08,0.005122295829733816,0.4423095805631803,0.2628000782621423,0.03157549013819819,6.864023852378133e-06,0.25620430473857403,1.4880968288995764e-09,0.006718282298548461,5.999761827044995e-09,1.5518190694748627e-05,0.00023816054641437169,1.218192671371583e-11,1.627401017804313e-10,1.683064873831498
51,0.051000000000000004,2067.3976400052484,5100000.0,0.19522014689249104,0.0010000000000000009,0.005122422126598989,0,52,0,1e-08,0.005122422126598989,0.44231056351045483,0.2627991895700831,0.03157638529144543,6.866257681245688e-06,0.2562034161890254,1.4870073566354098e-09,0.006718301515393129,5.995369034117355e-09,1.5511703755613715e-05,0.00023808325572367684,1.2172872555963433e-11,1.6265419833733848e-10,1.6830743056477342
