cell,z,T,p,u,dz,dt_try,used_fallback,substeps,halvings,dt_min,dt_effective,X_H2,X_CO,X_CO2,X_CH4,X_H2O,X_O2,X_N2,X_O,X_OH,X_H,X_HO2,X_H2O2,H2_CO
45,0.045,2068.217041729653,5100000.0,0.19531717589069583,0.0010000000000000009,0.005119877427265408,0,52,0,1e-08,0.005119877427265408,0.44245016294680783,0.26285331712193827,0.03153485387433158,6.8432259999274705e-06,0.25604844666047843,1.5015784340542398e-09,0.006720449016822165,6.060271564481819e-09,1.560324813357659e-05,0.0002393707224622611,1.2296483945945844e-11,1.6376633751539959e-10,1.6832588144267329
46,0.046,2068.1950364735235,5100000.0,0.19531510413140327,0.0010000000000000009,0.005119931735167932,0,52,0,1e-08,0.005119931735167932,0.4424506214009419,0.26285293217121947,0.031535235715244976,6.8441886405172685e-06,0.25604805349462867,1.5011036050143e-09,0.0067204752926232365,6.058355798540196e-09,1.560043204794274e-05,0.00023933720679741098,1.2292536983652833e-11,1.637290039778998e-10,1.6832630237228416
47,0.047,2068.1730312422665,5100000.0,0.1953130323608862,0.0010000000000000009,0.005119986044516828,0,52,0,1e-08,0.005119986044516828,0.4424510797979928,0.26285254720987444,0.03153561757722859,6.845151433032313e-06,0.25604766033474324,1.5006289172209035e-09,0.006720501533306265,6.056440601107666e-09,1.5597616415806873e-05,0.00023930369514350933,1.2288591213403067e-11,1.636916782505736e-10,1.6832672328821605
48,0.048,2068.151026035729,5100000.0,0.1953109605791574,0.0010000000000000009,0.005120040355311815,0,52,0,1e-08,0.005120040355311815,0.44245153813808974,0.2628521622378934,0.031535999460272725,6.846114379354834e-06,0.256047267180782,1.5001543706300315e-09,0.0067205277389382825,6.054525972010465e-09,1.559480123708083e-05,0.00023927018749996017,1.2284646634822563e-11,1.6365436033157965e-10,1.683271441905243
49,0.049,2068.129020853747,5100000.0,0.1953088887862276,0.0010000000000000009,0.005120094667552667,0,52,0,1e-08,0.005120094667552667,0.4424519964213692,0.26285177725526576,0.03153638136436532,6.847077477482699e-06,0.2560468740326998,1.4996799651976346e-09,0.0067205539095859836,6.052611911074833e-09,1.5591986511675637e-05,0.00023923668386616762,1.2280703247536823e-11,1.636170502190654e-10,1.6832756507926767
50,0.05,2068.1070156961764,5100000.0,0.19530681698210994,0.0010000000000000009,0.005120148981239097,0,52,0,1e-08,0.005120148981239097,0.4424524546479542,0.2628513922619803,0.03153676328949599,6.848040731168308e-06,0.2560464808904605,1.4992057008798752e-09,0.006720580045316154,6.050698418127517e-09,1.5589172239503756e-05,0.0002392031842415392,1.2276761051173095e-11,1.6357974791119808e-10,1.6832798595450011
51,0.051000000000000004,2068.08501056284,5100000.0,0.19530474516681523,0.0010000000000000009,0.005120203296370874,0,52,0,1e-08,0.005120203296370874,0.4424529128179919,0.26285100725803034,0.03153714523565269,6.84900413335756e-06,0.25604608775401466,1.4987315776324507e-09,0.006720606146194912,6.048785492994166e-09,1.558635842047532e-05,0.00023916968862548193,1.2272820045356123e-11,1.6354245340611644e-10,1.6832840681628185
52,0.052000000000000005,2068.0630054536196,5100000.0,0.19530267334035584,0.000999999999999994,0.005120257612947696,0,52,0,1e-08,0.005120257612947696,0.44245337093160003,0.26285062224340233,0.03153752720282488,6.849967690213041e-06,0.25604569462332716,1.4982575954122136e-09,0.00672063221228868,6.046873135504109e-09,1.5583545054506486e-05,0.00023913619701743273,1.226888022971792e-11,1.6350516670203235e-10,1.6832882766466641
53,0.053,2068.0410003683387,5100000.0,0.1953006015027451,0.0010000000000000009,0.005120311930969373,0,52,0,1e-08,0.005120311930969373,0.44245382898891217,0.2628502372180874,0.031537909191002265,6.850931400618445e-06,0.2560453014983564,1.4977837541747124e-09,0.006720658243663639,6.0449613454820865e-09,1.5580732141505818e-05,0.00023910270941677426,1.2264941603881002e-11,1.634678877970632e-10,1.6832924849971023
54,0.054,2068.018995306856,5100000.0,0.1952985296539928,0.0010000000000000009,0.0051203662504356,0,52,0,1e-08,0.0051203662504356,0.4424542869900615,0.26284985218207685,0.03153829120017327,6.8518952632332244e-06,0.2560449083790584,1.4973100538765264e-09,0.006720684240385602,6.043050122756591e-09,1.5577919681387873e-05,0.000239069225822941,1.226100416747674e-11,1.634306166894121e-10,1.6832966932146955
55,0.055,2067.9969902690223,5100000.0,0.19529645779411225,0.0010000000000000009,0.005120420571346116,0,52,0,1e-08,0.005120420571346116,0.4424547449351749,0.2628494671353613,0.03153867323032647,6.852859278871463e-06,0.2560445152653939,1.4968364944737808e-09,0.006720710202520345,6.041139467154638e-09,1.5575107674065033e-05,0.00023903574623534656,1.2257067920131943e-11,1.6339335337723686e-10,1.6833009012999867
56,0.056,2067.9749852546943,5100000.0,0.1952943859231152,0.0010000000000000009,0.00512047489370067,0,52,0,1e-08,0.00512047489370067,0.4424552028243812,0.2628490820779288,0.031539055281452046,6.85382344954398e-06,0.2560441221573228,1.4963630759229292e-09,0.0067207361301336276,6.039229378504027e-09,1.5572296119450405e-05,0.00023900227065341143,1.2253132861476341e-11,1.633560978587175e-10,1.6833051092535423
57,0.057,2067.9529802636935,5100000.0,0.1952923140410138,0.0010000000000000009,0.0051205292174989975,0,52,0,1e-08,0.0051205292174989975,0.4424556606578174,0.2628486970097712,0.03153943735353797,6.854787770659659e-06,0.2560437290547992,1.4958897981797078e-09,0.006720762023290652,6.037319856630433e-09,1.556948501745382e-05,0.00023896879907652502,1.2249198991134342e-11,1.6331885013199267e-10,1.6833093170759352
58,0.058,2067.93097529589,5100000.0,0.19529024214781945,0.0010000000000000009,0.0051205835427408555,0,52,0,1e-08,0.0051205835427408555,0.4424561184356055,0.2628483119308775,0.03153981944657424,6.855752245765564e-06,0.25604333595778794,1.495416661200784e-09,0.006720787882056803,6.035410901362521e-09,1.5566674367990167e-05,0.00023893533150412367,1.2245266308737091e-11,1.6328161019525892e-10,1.683313524767701
